Customer ID,Region,Date Joined,Balance
200000727,Scotland,5/29/2015,44740.65
200000728,Scotland,5/29/2015,23026.64
300000729,Wales,5/29/2015,61450.2
300000730,Wales,5/29/2015,83889.98
300000731,Wales,5/29/2015,63986.32
300000732,Wales,5/29/2015,19438.99
300000733,Wales,5/29/2015,8395.45
300000734,Wales,5/29/2015,16542.71
300000735,Wales,5/29/2015,18064.46
300000736,Wales,5/29/2015,33670.19
400000737,Northern Ireland,5/29/2015,41266.87
400000738,Northern Ireland,5/29/2015,25398.03
400000739,Northern Ireland,5/29/2015,34515.67
400000740,Northern Ireland,5/29/2015,56838.19
400000741,Northern Ireland,5/29/2015,7828.3
100000742,England,5/30/2015,44552.66
100000743,England,5/30/2015,83088.67
100000744,England,5/30/2015,15989.89
100000745,England,5/30/2015,47074.94
100000746,England,5/30/2015,46037.55
200000747,Scotland,5/30/2015,6187.55
200000748,Scotland,5/30/2015,17188.7
200000749,Scotland,5/30/2015,16694.22
200000750,Scotland,5/30/2015,12188.75
200000751,Scotland,5/30/2015,837.33
300000752,Wales,5/30/2015,45887.56
300000753,Wales,5/30/2015,35449.82
400000754,Northern Ireland,5/30/2015,16380.24
400000755,Northern Ireland,5/30/2015,4733.29
400000756,Northern Ireland,5/30/2015,81504.12
400000757,Northern Ireland,5/30/2015,9490.02
400000758,Northern Ireland,5/30/2015,9406.12
400000759,Northern Ireland,5/30/2015,47245.76
100000760,England,5/31/2015,919.39
100000761,England,5/31/2015,23848.8
200000762,Scotland,5/31/2015,44756.41
200000763,Scotland,5/31/2015,46084.51
200000764,Scotland,5/31/2015,137330.94
200000765,Scotland,5/31/2015,5784.28
200000766,Scotland,5/31/2015,85726.19
300000767,Wales,5/31/2015,106555.59
300000768,Wales,5/31/2015,747.35
400000769,Northern Ireland,5/31/2015,78004.29
400000770,Northern Ireland,5/31/2015,58585.68
100000771,England,06/01/15,15861
100000772,England,06/01/15,97377.64
100000773,England,06/01/15,53554.5
200000774,Scotland,06/01/15,9347.83
200000775,Scotland,06/01/15,69.01
300000776,Wales,06/01/15,62131.4
300000777,Wales,06/01/15,47414.52
300000778,Wales,06/01/15,2511.02
300000779,Wales,06/01/15,39797.91
400000780,Northern Ireland,06/01/15,96409.06
100000781,England,06/02/15,74530.06
100000782,England,06/02/15,12994.54
100000783,England,06/02/15,9344.48
200000784,Scotland,06/02/15,24930.12
200000785,Scotland,06/02/15,25554.52
300000786,Wales,06/02/15,65364.64
300000787,Wales,06/02/15,69471.06
100000788,England,06/03/15,39175.76
100000789,England,06/03/15,3932.55
100000790,England,06/03/15,10872.02
200000791,Scotland,06/03/15,56216.25
200000792,Scotland,06/03/15,8441.89
200000793,Scotland,06/03/15,17538.34
300000794,Wales,06/03/15,132675.53
400000795,Northern Ireland,06/03/15,18645.55
100000796,England,06/04/15,34796.83
100000797,England,06/04/15,33338.42
100000798,England,06/04/15,8680.37
200000799,Scotland,06/04/15,62071.23
200000800,Scotland,06/04/15,27582.12
200000801,Scotland,06/04/15,35865.54
200000802,Scotland,06/04/15,8844.87
200000803,Scotland,06/04/15,56825.53
200000804,Scotland,06/04/15,34711.98
200000805,Scotland,06/04/15,17953.05
100000806,England,06/05/15,26507.93
100000807,England,06/05/15,68856.42
100000808,England,06/05/15,37768.87
100000809,England,06/05/15,9644.68
200000810,Scotland,06/05/15,58229.1
200000811,Scotland,06/05/15,45693.28
300000812,Wales,06/05/15,46151.71
300000813,Wales,06/05/15,91205.06
300000814,Wales,06/05/15,1657.46
300000815,Wales,06/05/15,15006.48
100000816,England,06/06/15,14279.24
100000817,England,06/06/15,84823.05
100000818,England,06/06/15,15879.06
200000819,Scotland,06/06/15,9885.69
200000820,Scotland,06/06/15,19187.18
200000821,Scotland,06/06/15,42226.31
300000822,Wales,06/06/15,29527.41
100000823,England,06/07/15,61120.3
100000824,England,06/07/15,22808.73
100000825,England,06/07/15,27818.08
100000826,England,06/07/15,36442.3
100000827,England,06/07/15,71026.81
200000828,Scotland,06/07/15,13683.26
400000829,Northern Ireland,06/07/15,57983.8
400000830,Northern Ireland,06/07/15,27022.94
100000831,England,06/08/15,17556.02
100000832,England,06/08/15,65227.05
200000833,Scotland,06/08/15,30687.34
200000834,Scotland,06/08/15,62472.65
100000835,England,06/09/15,38087.63
100000836,England,06/09/15,48766.55
400000837,Northern Ireland,06/09/15,57397.59
100000838,England,06/10/15,130797.71
100000839,England,06/10/15,55484.77
100000840,England,06/10/15,27236.35
100000841,England,06/10/15,1081.38
200000842,Scotland,06/10/15,3775.44
200000843,Scotland,06/10/15,56695.35
200000844,Scotland,06/10/15,22134.94
300000845,Wales,06/10/15,70114.57
100000846,England,06/11/15,20515.25
100000847,England,06/11/15,31495.71
100000848,England,06/11/15,78010.57
100000849,England,06/11/15,2703.33
100000850,England,06/11/15,44399.73
100000851,England,06/11/15,19378.62
300000852,Wales,06/11/15,22477.05
100000853,England,06/12/15,15461.71
100000854,England,06/12/15,40303.71
200000855,Scotland,06/12/15,10718.8
200000856,Scotland,06/12/15,67100.09
300000857,Wales,06/12/15,15700.14
100000858,England,6/13/2015,12326.19
100000859,England,6/13/2015,20019.58
100000860,England,6/13/2015,9100.32
100000861,England,6/13/2015,9098.32
100000862,England,6/13/2015,20938.59
200000863,Scotland,6/13/2015,82725.38
200000864,Scotland,6/13/2015,36743
200000865,Scotland,6/13/2015,57420.82
200000866,Scotland,6/13/2015,31933.56
100000867,England,6/14/2015,4562.77
100000868,England,6/14/2015,19645.17
100000869,England,6/14/2015,22571.15
100000870,England,6/14/2015,19703.37
100000871,England,6/14/2015,79434.98
100000872,England,6/14/2015,20383.64
100000873,England,6/14/2015,35243.71
100000874,England,6/14/2015,10218.7
100000875,England,6/14/2015,69979.67
100000876,England,6/14/2015,26731.12
100000877,England,6/14/2015,76181.33
100000878,England,6/15/2015,31498.96
100000879,England,6/15/2015,38820.41
100000880,England,6/15/2015,20304.1
100000881,England,6/15/2015,40515.6
100000882,England,6/15/2015,13049.38
100000883,England,6/15/2015,38638.28
100000884,England,6/15/2015,38243.22
100000885,England,6/15/2015,29123.62
200000886,Scotland,6/15/2015,55672.22
200000887,Scotland,6/15/2015,18241.98
300000888,Wales,6/15/2015,54186.89
100000889,England,6/16/2015,44096.51
100000890,England,6/16/2015,70346.54
100000891,England,6/16/2015,48355
100000892,England,6/16/2015,37191.94
100000893,England,6/16/2015,12212.85
100000894,England,6/16/2015,46957.62
100000895,England,6/16/2015,20359.61
200000896,Scotland,6/16/2015,21784.09
200000897,Scotland,6/16/2015,66375.91
100000898,England,6/17/2015,24797.11
100000899,England,6/17/2015,27635.28
100000900,England,6/17/2015,17308.75
100000901,England,6/17/2015,95477.25
100000902,England,6/17/2015,46682.59
200000903,Scotland,6/17/2015,21136.88
200000904,Scotland,6/17/2015,51689.74
300000905,Wales,6/17/2015,16037.16
100000906,England,6/18/2015,24602.08
100000907,England,6/18/2015,71446.54
100000908,England,6/18/2015,35693.86
200000909,Scotland,6/18/2015,96860.93
200000910,Scotland,6/18/2015,30323.97
200000911,Scotland,6/18/2015,1341.31
200000912,Scotland,6/18/2015,40922.28
300000913,Wales,6/18/2015,54165.92
400000914,Northern Ireland,6/18/2015,149698.12
400000915,Northern Ireland,6/18/2015,54272.56
400000916,Northern Ireland,6/18/2015,93787.01
100000917,England,6/19/2015,57387.06
100000918,England,6/19/2015,41988.65
100000919,England,6/19/2015,73859.27
100000920,England,6/19/2015,50104.04
100000921,England,6/19/2015,29188.4
100000922,England,6/19/2015,73490.09
100000923,England,6/19/2015,62886.29
200000924,Scotland,6/19/2015,66713
100000925,England,6/20/2015,7729.88
100000926,England,6/20/2015,60180.76
100000927,England,6/20/2015,87912.9
100000928,England,6/20/2015,21157.3
100000929,England,6/20/2015,22932.94
100000930,England,6/20/2015,21314.68
100000931,England,6/20/2015,22298.93
100000932,England,6/20/2015,14184.7
100000933,England,6/20/2015,23899.56
100000934,England,6/20/2015,14360.43
100000935,England,6/20/2015,42248.4
100000936,England,6/20/2015,9406.07
100000937,England,6/20/2015,6921.74
200000938,Scotland,6/20/2015,29715
200000939,Scotland,6/20/2015,65530.32
200000940,Scotland,6/20/2015,27878.55
200000941,Scotland,6/20/2015,4941.65
200000942,Scotland,6/20/2015,32790.32
200000943,Scotland,6/20/2015,29481.76
200000944,Scotland,6/20/2015,15090.98
200000945,Scotland,6/20/2015,29719.47
200000946,Scotland,6/20/2015,15668.02
200000947,Scotland,6/20/2015,105138.65
200000948,Scotland,6/20/2015,45663.95
200000949,Scotland,6/20/2015,2347.34
200000950,Scotland,6/20/2015,12231.08
300000951,Wales,6/20/2015,56653.07
300000952,Wales,6/20/2015,24435.72
300000953,Wales,6/20/2015,77995.62
300000954,Wales,6/20/2015,49775.7
400000955,Northern Ireland,6/20/2015,53685.06
400000956,Northern Ireland,6/20/2015,22515.19
100000957,England,6/21/2015,80709.15
100000958,England,6/21/2015,60205.51
100000959,England,6/21/2015,23694.9
100000960,England,6/21/2015,31644.37
200000961,Scotland,6/21/2015,26688.85
200000962,Scotland,6/21/2015,38577.66
200000963,Scotland,6/21/2015,54809.65
200000964,Scotland,6/21/2015,29417.52
200000965,Scotland,6/21/2015,30981.38
300000966,Wales,6/21/2015,23669.58
300000967,Wales,6/21/2015,61134.99
100000968,England,6/22/2015,21138.46
100000969,England,6/22/2015,89067.87
100000970,England,6/22/2015,20852.18
100000971,England,6/22/2015,28959.8
100000972,England,6/23/2015,85709.46
100000973,England,6/23/2015,86275.31
200000974,Scotland,6/23/2015,11596.34
200000975,Scotland,6/23/2015,74155.05
200000976,Scotland,6/23/2015,75200.68
200000977,Scotland,6/23/2015,27580.15
300000978,Wales,6/23/2015,17753.01
300000979,Wales,6/23/2015,28240.06
100000980,England,6/24/2015,65493.89
100000981,England,6/24/2015,74414.09
100000982,England,6/24/2015,107641.39
200000983,Scotland,6/24/2015,42322.58
200000984,Scotland,6/24/2015,64620.15
200000985,Scotland,6/24/2015,48707.14
200000986,Scotland,6/24/2015,27458.53
200000987,Scotland,6/24/2015,7562.83
400000988,Northern Ireland,6/24/2015,107680.1
100000989,England,6/25/2015,40542.83
100000990,England,6/25/2015,80880.83
100000991,England,6/25/2015,3226.71
200000992,Scotland,6/25/2015,68551.15
300000993,Wales,6/25/2015,77870.46
300000994,Wales,6/25/2015,56611.75
100000995,England,6/26/2015,81080.08
100000996,England,6/26/2015,40109.99
100000997,England,6/26/2015,74948.24
100000998,England,6/26/2015,82776.89
200000999,Scotland,6/26/2015,34597.56
400001000,Northern Ireland,6/26/2015,4406.82
400001001,Northern Ireland,6/26/2015,32162.34
100001002,England,6/27/2015,18808.61
100001003,England,6/27/2015,12013.82
100001004,England,6/27/2015,40886.21
100001005,England,6/27/2015,49490.42
100001006,England,6/27/2015,51197.28
100001007,England,6/27/2015,8610.86
300001008,Wales,6/27/2015,12567.26
300001009,Wales,6/27/2015,28265.93
300001010,Wales,6/27/2015,44515.4
100001011,England,6/28/2015,20461.13
100001012,England,6/28/2015,22457.9
100001013,England,6/28/2015,25807.24
100001014,England,6/28/2015,75878.51
100001015,England,6/28/2015,5880.85
100001016,England,6/28/2015,30894.09
100001017,England,6/28/2015,88647.1
100001018,England,6/28/2015,55945.74
200001019,Scotland,6/28/2015,67510.19
200001020,Scotland,6/28/2015,29753.91
200001021,Scotland,6/28/2015,55886.74
400001022,Northern Ireland,6/28/2015,76999.31
100001023,England,6/29/2015,61354.78
100001024,England,6/29/2015,9352.12
100001025,England,6/29/2015,55409.56
100001026,England,6/29/2015,22598.74
100001027,England,6/29/2015,49665.09
100001028,England,6/29/2015,79398.91
100001029,England,6/29/2015,24834.61
200001030,Scotland,6/29/2015,41285.8
200001031,Scotland,6/29/2015,6104.59
200001032,Scotland,6/29/2015,64766.09
300001033,Wales,6/29/2015,55535.23
300001034,Wales,6/29/2015,134324.66
400001035,Northern Ireland,6/29/2015,48456.97
100001036,England,6/30/2015,2619.62
100001037,England,6/30/2015,61602.73
100001038,England,6/30/2015,22058.44
100001039,England,6/30/2015,24845.43
100001040,England,6/30/2015,42331.5
100001041,England,6/30/2015,43488.59
200001042,Scotland,6/30/2015,11565.04
200001043,Scotland,6/30/2015,1096.36
200001044,Scotland,6/30/2015,4793.55
200001045,Scotland,6/30/2015,11909.63
200001046,Scotland,6/30/2015,56257.26
300001047,Wales,6/30/2015,18469.94
300001048,Wales,6/30/2015,48959.81
100001049,England,07/01/15,51090.19
100001050,England,07/01/15,26412.29
100001051,England,07/01/15,14703.33
200001052,Scotland,07/01/15,73268.73
200001053,Scotland,07/01/15,26844.18
100001054,England,07/02/15,35417.02
100001055,England,07/02/15,17546.36
100001056,England,07/02/15,53344.6
100001057,England,07/02/15,10054.71
100001058,England,07/02/15,49717.13
200001059,Scotland,07/02/15,7573.67
200001060,Scotland,07/02/15,32324.22
200001061,Scotland,07/02/15,69791.57
200001062,Scotland,07/02/15,16280.16
300001063,Wales,07/02/15,34072.27
300001064,Wales,07/02/15,11609.33
100001065,England,07/03/15,44599.53
100001066,England,07/03/15,41266.34
100001067,England,07/03/15,28581.78
100001068,England,07/03/15,15477.05
200001069,Scotland,07/03/15,60086.6
200001070,Scotland,07/03/15,55526.53
200001071,Scotland,07/03/15,41097.46
400001072,Northern Ireland,07/03/15,84480.9
100001073,England,07/04/15,14866.88
100001074,England,07/04/15,50527.47
100001075,England,07/04/15,27565.54
100001076,England,07/04/15,78712.11
200001077,Scotland,07/04/15,40487.71
200001078,Scotland,07/04/15,59432.06
300001079,Wales,07/04/15,6467.89
300001080,Wales,07/04/15,37449.47
300001081,Wales,07/04/15,15926.91
400001082,Northern Ireland,07/04/15,20451.86
100001083,England,07/05/15,81089.55
100001084,England,07/05/15,5032.09
100001085,England,07/05/15,40523.18
200001086,Scotland,07/05/15,1948.26
200001087,Scotland,07/05/15,44326.6
200001088,Scotland,07/05/15,16457.71
100001089,England,07/06/15,22756.57
100001090,England,07/06/15,44277.62
100001091,England,07/06/15,57797.68
100001092,England,07/06/15,1827.85
100001093,England,07/06/15,71267.85
100001094,England,07/06/15,2730.89
100001095,England,07/06/15,9976.92
100001096,England,07/06/15,6083.13
100001097,England,07/06/15,88451.81
100001098,England,07/06/15,77514.08
200001099,Scotland,07/06/15,66005.41
200001100,Scotland,07/06/15,77332.09
200001101,Scotland,07/06/15,3516.35
200001102,Scotland,07/06/15,22067.63
200001103,Scotland,07/06/15,28676.72
300001104,Wales,07/06/15,8365.04
300001105,Wales,07/06/15,15196.68
100001106,England,07/07/15,55720.37
100001107,England,07/07/15,96379.13
100001108,England,07/07/15,45374.89
100001109,England,07/07/15,36425.21
100001110,England,07/07/15,66122.89
100001111,England,07/07/15,21988.77
100001112,England,07/07/15,84064.01
100001113,England,07/07/15,107366.02
100001114,England,07/07/15,59890
200001115,Scotland,07/07/15,36171.83
200001116,Scotland,07/07/15,17953.21
200001117,Scotland,07/07/15,62850.82
200001118,Scotland,07/07/15,40989.59
300001119,Wales,07/07/15,45240.82
300001120,Wales,07/07/15,24965.41
100001121,England,07/08/15,25137.17
100001122,England,07/08/15,36666.7
100001123,England,07/08/15,10959.59
100001124,England,07/08/15,114115.93
100001125,England,07/08/15,51397.48
100001126,England,07/08/15,68026.14
200001127,Scotland,07/08/15,4403.78
200001128,Scotland,07/08/15,57005.15
200001129,Scotland,07/08/15,82950.04
300001130,Wales,07/08/15,55382.31
300001131,Wales,07/08/15,38704.52
100001132,England,07/09/15,76301.47
100001133,England,07/09/15,14282.81
100001134,England,07/09/15,3108.56
100001135,England,07/09/15,33779.41
200001136,Scotland,07/09/15,102268.43
200001137,Scotland,07/09/15,83992.09
200001138,Scotland,07/09/15,24686.89
300001139,Wales,07/09/15,28516.17
400001140,Northern Ireland,07/09/15,9482.02
100001141,England,07/10/15,16613.41
100001142,England,07/10/15,64757.52
100001143,England,07/10/15,21997.45
100001144,England,07/10/15,55988.59
100001145,England,07/10/15,91674.56
200001146,Scotland,07/10/15,3374.35
200001147,Scotland,07/10/15,67763.97
200001148,Scotland,07/10/15,35082.21
200001149,Scotland,07/10/15,19383.88
200001150,Scotland,07/10/15,5916.94
300001151,Wales,07/10/15,68185.66
100001152,England,07/11/15,80234.49
100001153,England,07/11/15,36493.69
100001154,England,07/11/15,35888.1
100001155,England,07/11/15,62218.34
100001156,England,07/11/15,27955.59
100001157,England,07/11/15,21945.27
100001158,England,07/11/15,21508.14
100001159,England,07/11/15,6471.9
200001160,Scotland,07/11/15,1684.44
200001161,Scotland,07/11/15,73866.02
200001162,Scotland,07/11/15,62781.64
200001163,Scotland,07/11/15,23604.06
200001164,Scotland,07/11/15,19221.27
300001165,Wales,07/11/15,36572.74
100001166,England,07/12/15,38836.01
100001167,England,07/12/15,39428.53
100001168,England,07/12/15,22099.59
100001169,England,07/12/15,57497.29
100001170,England,07/12/15,47422.55
100001171,England,07/12/15,41511.86
100001172,England,07/12/15,3776.11
100001173,England,07/12/15,70324.5
100001174,England,07/12/15,68170.2
100001175,England,07/12/15,18190.48
100001176,England,07/12/15,13100.46
100001177,England,07/12/15,94339.78
100001178,England,07/12/15,24599.85
200001179,Scotland,07/12/15,55959.34
200001180,Scotland,07/12/15,43954.03
200001181,Scotland,07/12/15,16995.99
200001182,Scotland,07/12/15,43980.94
200001183,Scotland,07/12/15,25288.1
300001184,Wales,07/12/15,29607.52
300001185,Wales,07/12/15,44060.89
300001186,Wales,07/12/15,37830.67
400001187,Northern Ireland,07/12/15,23979.99
100001188,England,7/13/2015,14965.91
100001189,England,7/13/2015,76207.19
100001190,England,7/13/2015,14520.25
100001191,England,7/13/2015,85965.79
100001192,England,7/13/2015,35052.06
100001193,England,7/13/2015,28189.39
100001194,England,7/13/2015,56473.51
100001195,England,7/13/2015,6080.49
100001196,England,7/13/2015,2317.41
100001197,England,7/13/2015,25710.04
200001198,Scotland,7/13/2015,20815.73
200001199,Scotland,7/13/2015,39352.22
200001200,Scotland,7/13/2015,27732.99
200001201,Scotland,7/13/2015,73399.17
200001202,Scotland,7/13/2015,93586.64
300001203,Wales,7/13/2015,57193.29
300001204,Wales,7/13/2015,4250.38
300001205,Wales,7/13/2015,65123.06
100001206,England,7/14/2015,9446.43
100001207,England,7/14/2015,39044.93
100001208,England,7/14/2015,63083.87
100001209,England,7/14/2015,40572.06
100001210,England,7/14/2015,19604.57
100001211,England,7/14/2015,704.83
100001212,England,7/14/2015,105718.04
100001213,England,7/14/2015,15660.89
200001214,Scotland,7/14/2015,69027.62
200001215,Scotland,7/14/2015,3578.96
300001216,Wales,7/14/2015,99271.98
300001217,Wales,7/14/2015,47418.57
300001218,Wales,7/14/2015,8102.48
400001219,Northern Ireland,7/14/2015,20742.96
100001220,England,7/15/2015,27591.72
100001221,England,7/15/2015,20389.34
100001222,England,7/15/2015,25016.8
100001223,England,7/15/2015,4930.82
100001224,England,7/15/2015,106947.88
100001225,England,7/15/2015,919.1
100001226,England,7/15/2015,42968.77
100001227,England,7/15/2015,10810.61
100001228,England,7/15/2015,15560.77
200001229,Scotland,7/15/2015,64034.82
200001230,Scotland,7/15/2015,36624.84
200001231,Scotland,7/15/2015,7670.6
200001232,Scotland,7/15/2015,28395.48
300001233,Wales,7/15/2015,61390.52
400001234,Northern Ireland,7/15/2015,13301.43
100001235,England,7/16/2015,41722.55
100001236,England,7/16/2015,51786.07
100001237,England,7/16/2015,91246.45
100001238,England,7/16/2015,44155.19
100001239,England,7/16/2015,27028.23
100001240,England,7/16/2015,59162.23
100001241,England,7/16/2015,36294.12
100001242,England,7/16/2015,34385.32
100001243,England,7/16/2015,58683.04
100001244,England,7/16/2015,27812.51
200001245,Scotland,7/16/2015,39943.69
200001246,Scotland,7/16/2015,23578.96
200001247,Scotland,7/16/2015,25692
100001248,England,7/17/2015,24204.28
100001249,England,7/17/2015,25016.03
100001250,England,7/17/2015,12964.93
200001251,Scotland,7/17/2015,43733.51
200001252,Scotland,7/17/2015,10309.36
200001253,Scotland,7/17/2015,10738.26
300001254,Wales,7/17/2015,9366.57
300001255,Wales,7/17/2015,31777.55
300001256,Wales,7/17/2015,7697.3
100001257,England,7/18/2015,122002.75
100001258,England,7/18/2015,16056.76
200001259,Scotland,7/18/2015,28451.26
200001260,Scotland,7/18/2015,4096.45
200001261,Scotland,7/18/2015,24646.37
300001262,Wales,7/18/2015,72266.38
300001263,Wales,7/18/2015,66105.06
300001264,Wales,7/18/2015,68927.97
100001265,England,7/19/2015,31439.06
100001266,England,7/19/2015,15208.44
100001267,England,7/19/2015,32570.65
100001268,England,7/19/2015,42453.12
100001269,England,7/19/2015,25355.23
100001270,England,7/19/2015,111798.34
200001271,Scotland,7/19/2015,52614.67
200001272,Scotland,7/19/2015,28231.9
200001273,Scotland,7/19/2015,105354.02
100001274,England,7/20/2015,34786.14
100001275,England,7/20/2015,20628.63
100001276,England,7/20/2015,29679.51
100001277,England,7/20/2015,28974.08
100001278,England,7/20/2015,2531.01
100001279,England,7/20/2015,88873.04
100001280,England,7/20/2015,12714.42
100001281,England,7/20/2015,16312.01
200001282,Scotland,7/20/2015,242.49
200001283,Scotland,7/20/2015,5725.96
300001284,Wales,7/20/2015,87285.66
300001285,Wales,7/20/2015,72238.95
300001286,Wales,7/20/2015,28858.98
100001287,England,7/21/2015,23875.68
100001288,England,7/21/2015,16867.36
100001289,England,7/21/2015,68113.06
100001290,England,7/21/2015,12737.83
100001291,England,7/21/2015,6825.79
100001292,England,7/21/2015,29339.77
100001293,England,7/21/2015,1330.3
100001294,England,7/21/2015,6272.99
200001295,Scotland,7/21/2015,10628.71
200001296,Scotland,7/21/2015,9604.4
400001297,Northern Ireland,7/21/2015,11297.19
100001298,England,7/22/2015,17275.34
100001299,England,7/22/2015,11873.22
100001300,England,7/22/2015,71961.78
100001301,England,7/22/2015,14125.9
100001302,England,7/22/2015,17715.69
100001303,England,7/22/2015,17616.26
100001304,England,7/22/2015,33934.22
100001305,England,7/22/2015,109300.73
100001306,England,7/22/2015,32418.13
100001307,England,7/22/2015,183467.7
100001308,England,7/22/2015,58655.75
100001309,England,7/22/2015,125015.82
100001310,England,7/22/2015,21014.53
100001311,England,7/22/2015,63992.1
100001312,England,7/22/2015,18578.98
100001313,England,7/22/2015,25524.72
100001314,England,7/22/2015,4287.63
100001315,England,7/22/2015,31066.94
100001316,England,7/22/2015,123865.36
100001317,England,7/22/2015,1434.13
100001318,England,7/22/2015,5234.01
100001319,England,7/22/2015,59639.46
100001320,England,7/22/2015,11.52
100001321,England,7/22/2015,28244.63
100001322,England,7/22/2015,5585.36
100001323,England,7/22/2015,27891.74
100001324,England,7/22/2015,8167.59
100001325,England,7/22/2015,43139.15
200001326,Scotland,7/22/2015,40931.28
200001327,Scotland,7/22/2015,30778.33
200001328,Scotland,7/22/2015,37315.31
200001329,Scotland,7/22/2015,3893.42
200001330,Scotland,7/22/2015,9758.09
200001331,Scotland,7/22/2015,6197.21
200001332,Scotland,7/22/2015,79844.5
200001333,Scotland,7/22/2015,31708.22
200001334,Scotland,7/22/2015,4076.19
200001335,Scotland,7/22/2015,54622.95
300001336,Wales,7/22/2015,65701.28
300001337,Wales,7/22/2015,60149.63
300001338,Wales,7/22/2015,110880.94
300001339,Wales,7/22/2015,37204.58
300001340,Wales,7/22/2015,55359.26
300001341,Wales,7/22/2015,121021.5
400001342,Northern Ireland,7/22/2015,49294.33
400001343,Northern Ireland,7/22/2015,6631.42
400001344,Northern Ireland,7/22/2015,39569.45
100001345,England,7/23/2015,49511.64
100001346,England,7/23/2015,14121.7
100001347,England,7/23/2015,96844.75
100001348,England,7/23/2015,31392.78
100001349,England,7/23/2015,60906.04
200001350,Scotland,7/23/2015,9163.19
200001351,Scotland,7/23/2015,39198.79
200001352,Scotland,7/23/2015,21093.17
300001353,Wales,7/23/2015,15478.24
300001354,Wales,7/23/2015,25581.54
400001355,Northern Ireland,7/23/2015,44575.02
100001356,England,7/24/2015,4056.75
100001357,England,7/24/2015,67327.11
100001358,England,7/24/2015,1426.26
100001359,England,7/24/2015,24458
100001360,England,7/24/2015,59430.45
200001361,Scotland,7/24/2015,25973.39
100001362,England,7/25/2015,18984.55
100001363,England,7/25/2015,77710.39
100001364,England,7/25/2015,38448.21
100001365,England,7/25/2015,79604.57
100001366,England,7/25/2015,84302.39
100001367,England,7/25/2015,70028.94
100001368,England,7/25/2015,68980.3
100001369,England,7/25/2015,92941.82
100001370,England,7/25/2015,105695.88
100001371,England,7/25/2015,18893.22
100001372,England,7/25/2015,5709.07
100001373,England,7/25/2015,17127.23
200001374,Scotland,7/25/2015,31428.98
200001375,Scotland,7/25/2015,87136.45
200001376,Scotland,7/25/2015,40174.57
200001377,Scotland,7/25/2015,15775.81
200001378,Scotland,7/25/2015,20963.64
200001379,Scotland,7/25/2015,43145.1
400001380,Northern Ireland,7/25/2015,22674.03
100001381,England,7/26/2015,32676.42
100001382,England,7/26/2015,26897.8
100001383,England,7/26/2015,39515
100001384,England,7/26/2015,23112.67
100001385,England,7/26/2015,52604.44
100001386,England,7/26/2015,28673.76
100001387,England,7/26/2015,31181.91
100001388,England,7/26/2015,7098.63
200001389,Scotland,7/26/2015,69349.56
200001390,Scotland,7/26/2015,90166.9
200001391,Scotland,7/26/2015,56071.51
300001392,Wales,7/26/2015,39692.86
400001393,Northern Ireland,7/26/2015,11236.25
100001394,England,7/27/2015,1173.73
100001395,England,7/27/2015,6861.44
100001396,England,7/27/2015,41881.91
100001397,England,7/27/2015,23674.84
100001398,England,7/27/2015,22701.72
100001399,England,7/27/2015,58648.57
100001400,England,7/27/2015,23182.6
100001401,England,7/27/2015,33563.67
200001402,Scotland,7/27/2015,1208.06
200001403,Scotland,7/27/2015,1255.52
200001404,Scotland,7/27/2015,1361.83
200001405,Scotland,7/27/2015,59450.29
200001406,Scotland,7/27/2015,74079.13
200001407,Scotland,7/27/2015,3397.32
300001408,Wales,7/27/2015,33801.26
300001409,Wales,7/27/2015,43262.53
300001410,Wales,7/27/2015,115674.98
300001411,Wales,7/27/2015,14400.39
300001412,Wales,7/27/2015,44201.14
400001413,Northern Ireland,7/27/2015,7764.71
100001414,England,7/28/2015,106821.73
100001415,England,7/28/2015,2467.17
100001416,England,7/28/2015,23330.41
100001417,England,7/28/2015,43420.7
100001418,England,7/28/2015,14899.94
100001419,England,7/28/2015,114.69
100001420,England,7/28/2015,51616.07
100001421,England,7/28/2015,37866.52
100001422,England,7/28/2015,46543.51
200001423,Scotland,7/28/2015,99770.73
200001424,Scotland,7/28/2015,37912.46
300001425,Wales,7/28/2015,91237.59
400001426,Northern Ireland,7/28/2015,5158.87
100001427,England,7/29/2015,44622.79
100001428,England,7/29/2015,81724.65
100001429,England,7/29/2015,13668.23
100001430,England,7/29/2015,29293.29
100001431,England,7/29/2015,55348.18
100001432,England,7/29/2015,57283.14
100001433,England,7/29/2015,16024.43
100001434,England,7/29/2015,20238.12
200001435,Scotland,7/29/2015,4188.63
200001436,Scotland,7/29/2015,11897.17
200001437,Scotland,7/29/2015,7764.14
200001438,Scotland,7/29/2015,74666.21
200001439,Scotland,7/29/2015,23907.86
200001440,Scotland,7/29/2015,4557.94
200001441,Scotland,7/29/2015,53537.01
300001442,Wales,7/29/2015,9867.56
300001443,Wales,7/29/2015,54434.04
300001444,Wales,7/29/2015,32447.58
100001445,England,7/30/2015,10688.34
100001446,England,7/30/2015,2385.47
100001447,England,7/30/2015,15879.52
100001448,England,7/30/2015,59292.8
100001449,England,7/30/2015,30992.37
200001450,Scotland,7/30/2015,13419.57
200001451,Scotland,7/30/2015,25797.17
200001452,Scotland,7/30/2015,48667.64
200001453,Scotland,7/30/2015,51621.76
200001454,Scotland,7/30/2015,55368.66
200001455,Scotland,7/30/2015,19832.01
300001456,Wales,7/30/2015,3615.89
